mutant_id,kernel,family,deleted_line,deleted_inst,waitcnt_kind,vmcnt,vlq_count,plq_count,ds_pending,vscnt,classification,bm_outcome
regs_pressure_32__L74,regs_pressure_32,regs_pressure,74,s_waitcnt vmcnt(25),vmcnt,26,26,0,0,0,load_bearing,match
regs_pressure_32__L76,regs_pressure_32,regs_pressure,76,s_waitcnt vmcnt(24),vmcnt,25,25,0,0,0,load_bearing,match
regs_pressure_32__L79,regs_pressure_32,regs_pressure,79,s_waitcnt vmcnt(23),vmcnt,24,24,0,0,0,load_bearing,match
regs_pressure_32__L81,regs_pressure_32,regs_pressure,81,s_waitcnt vmcnt(22),vmcnt,23,23,0,0,0,load_bearing,match
regs_pressure_32__L84,regs_pressure_32,regs_pressure,84,s_waitcnt vmcnt(21),vmcnt,22,22,0,0,0,load_bearing,match
regs_pressure_32__L86,regs_pressure_32,regs_pressure,86,s_waitcnt vmcnt(20),vmcnt,21,21,0,0,0,load_bearing,match
regs_pressure_32__L89,regs_pressure_32,regs_pressure,89,s_waitcnt vmcnt(19),vmcnt,20,20,0,0,0,load_bearing,match
regs_pressure_32__L91,regs_pressure_32,regs_pressure,91,s_waitcnt vmcnt(18),vmcnt,19,19,0,0,0,load_bearing,match
regs_pressure_32__L94,regs_pressure_32,regs_pressure,94,s_waitcnt vmcnt(17),vmcnt,18,18,0,0,0,load_bearing,match
regs_pressure_32__L96,regs_pressure_32,regs_pressure,96,s_waitcnt vmcnt(16),vmcnt,17,17,0,0,0,load_bearing,match
regs_pressure_32__L99,regs_pressure_32,regs_pressure,99,s_waitcnt vmcnt(15),vmcnt,16,16,0,0,0,load_bearing,match
regs_pressure_32__L101,regs_pressure_32,regs_pressure,101,s_waitcnt vmcnt(14),vmcnt,15,15,0,0,0,load_bearing,match
regs_pressure_32__L104,regs_pressure_32,regs_pressure,104,s_waitcnt vmcnt(13),vmcnt,14,14,0,0,0,load_bearing,match
regs_pressure_32__L106,regs_pressure_32,regs_pressure,106,s_waitcnt vmcnt(12),vmcnt,13,13,0,0,0,load_bearing,match
regs_pressure_32__L109,regs_pressure_32,regs_pressure,109,s_waitcnt vmcnt(11),vmcnt,12,12,0,0,0,load_bearing,match
regs_pressure_32__L111,regs_pressure_32,regs_pressure,111,s_waitcnt vmcnt(10),vmcnt,11,11,0,0,0,load_bearing,divergent
regs_pressure_32__L114,regs_pressure_32,regs_pressure,114,s_waitcnt vmcnt(9),vmcnt,10,10,0,0,0,load_bearing,match
regs_pressure_32__L116,regs_pressure_32,regs_pressure,116,s_waitcnt vmcnt(8),vmcnt,9,9,0,0,0,load_bearing,match
regs_pressure_32__L119,regs_pressure_32,regs_pressure,119,s_waitcnt vmcnt(7),vmcnt,8,8,0,0,0,load_bearing,divergent
regs_pressure_32__L121,regs_pressure_32,regs_pressure,121,s_waitcnt vmcnt(6),vmcnt,7,7,0,0,0,load_bearing,match
regs_pressure_32__L124,regs_pressure_32,regs_pressure,124,s_waitcnt vmcnt(5),vmcnt,6,6,0,0,0,load_bearing,match
regs_pressure_32__L126,regs_pressure_32,regs_pressure,126,s_waitcnt vmcnt(4),vmcnt,5,5,0,0,0,load_bearing,match
regs_pressure_32__L129,regs_pressure_32,regs_pressure,129,s_waitcnt vmcnt(3),vmcnt,4,4,0,0,0,load_bearing,match
regs_pressure_32__L131,regs_pressure_32,regs_pressure,131,s_waitcnt vmcnt(2),vmcnt,3,3,0,0,0,load_bearing,match
regs_pressure_32__L134,regs_pressure_32,regs_pressure,134,s_waitcnt vmcnt(1),vmcnt,2,2,0,0,0,load_bearing,match
regs_pressure_32__L136,regs_pressure_32,regs_pressure,136,s_waitcnt vmcnt(0),vmcnt,1,1,0,0,0,load_bearing,match
regs_pressure_64__L15,regs_pressure_64,regs_pressure,15,s_waitcnt lgkmcnt(0),lgkmcnt,0,0,2,0,0,load_bearing,divergent
regs_pressure_64__L96,regs_pressure_64,regs_pressure,96,s_waitcnt vmcnt(62),vmcnt,64,64,0,0,0,load_bearing,match
regs_pressure_64__L99,regs_pressure_64,regs_pressure,99,s_waitcnt vmcnt(61),vmcnt,62,62,0,0,0,load_bearing,match
regs_pressure_64__L101,regs_pressure_64,regs_pressure,101,s_waitcnt vmcnt(60),vmcnt,61,61,0,0,0,load_bearing,match
regs_pressure_64__L103,regs_pressure_64,regs_pressure,103,s_waitcnt vmcnt(58),vmcnt,60,60,0,0,0,load_bearing,match
regs_pressure_64__L109,regs_pressure_64,regs_pressure,109,s_waitcnt vmcnt(57),vmcnt,58,58,0,0,0,load_bearing,match
regs_pressure_64__L111,regs_pressure_64,regs_pressure,111,s_waitcnt vmcnt(56),vmcnt,57,57,0,0,0,load_bearing,match
regs_pressure_64__L114,regs_pressure_64,regs_pressure,114,s_waitcnt vmcnt(55),vmcnt,56,56,0,0,0,load_bearing,match
regs_pressure_64__L116,regs_pressure_64,regs_pressure,116,s_waitcnt vmcnt(54),vmcnt,55,55,0,0,0,load_bearing,match
regs_pressure_64__L119,regs_pressure_64,regs_pressure,119,s_waitcnt vmcnt(53),vmcnt,54,54,0,0,0,load_bearing,match
regs_pressure_64__L121,regs_pressure_64,regs_pressure,121,s_waitcnt vmcnt(52),vmcnt,53,53,0,0,0,load_bearing,match
regs_pressure_64__L124,regs_pressure_64,regs_pressure,124,s_waitcnt vmcnt(51),vmcnt,52,52,0,0,0,load_bearing,match
regs_pressure_64__L126,regs_pressure_64,regs_pressure,126,s_waitcnt vmcnt(50),vmcnt,51,51,0,0,0,load_bearing,match
regs_pressure_64__L129,regs_pressure_64,regs_pressure,129,s_waitcnt vmcnt(49),vmcnt,50,50,0,0,0,load_bearing,match
regs_pressure_64__L131,regs_pressure_64,regs_pressure,131,s_waitcnt vmcnt(48),vmcnt,49,49,0,0,0,load_bearing,match
regs_pressure_64__L134,regs_pressure_64,regs_pressure,134,s_waitcnt vmcnt(47),vmcnt,48,48,0,0,0,load_bearing,match
regs_pressure_64__L136,regs_pressure_64,regs_pressure,136,s_waitcnt vmcnt(46),vmcnt,47,47,0,0,0,load_bearing,match
regs_pressure_64__L139,regs_pressure_64,regs_pressure,139,s_waitcnt vmcnt(45),vmcnt,46,46,0,0,0,load_bearing,match
regs_pressure_64__L141,regs_pressure_64,regs_pressure,141,s_waitcnt vmcnt(44),vmcnt,45,45,0,0,0,load_bearing,match
regs_pressure_64__L144,regs_pressure_64,regs_pressure,144,s_waitcnt vmcnt(43),vmcnt,44,44,0,0,0,load_bearing,match
regs_pressure_64__L146,regs_pressure_64,regs_pressure,146,s_waitcnt vmcnt(42),vmcnt,43,43,0,0,0,load_bearing,match
regs_pressure_64__L149,regs_pressure_64,regs_pressure,149,s_waitcnt vmcnt(41),vmcnt,42,42,0,0,0,load_bearing,match
regs_pressure_64__L151,regs_pressure_64,regs_pressure,151,s_waitcnt vmcnt(40),vmcnt,41,41,0,0,0,load_bearing,match
regs_pressure_64__L154,regs_pressure_64,regs_pressure,154,s_waitcnt vmcnt(39),vmcnt,40,40,0,0,0,load_bearing,match
regs_pressure_64__L156,regs_pressure_64,regs_pressure,156,s_waitcnt vmcnt(38),vmcnt,39,39,0,0,0,load_bearing,match
regs_pressure_64__L159,regs_pressure_64,regs_pressure,159,s_waitcnt vmcnt(37),vmcnt,38,38,0,0,0,load_bearing,match
regs_pressure_64__L161,regs_pressure_64,regs_pressure,161,s_waitcnt vmcnt(36),vmcnt,37,37,0,0,0,load_bearing,match
regs_pressure_64__L164,regs_pressure_64,regs_pressure,164,s_waitcnt vmcnt(35),vmcnt,36,36,0,0,0,load_bearing,match
regs_pressure_64__L166,regs_pressure_64,regs_pressure,166,s_waitcnt vmcnt(34),vmcnt,35,35,0,0,0,load_bearing,match
regs_pressure_64__L169,regs_pressure_64,regs_pressure,169,s_waitcnt vmcnt(33),vmcnt,34,34,0,0,0,load_bearing,match
regs_pressure_64__L171,regs_pressure_64,regs_pressure,171,s_waitcnt vmcnt(32),vmcnt,33,33,0,0,0,load_bearing,match
regs_pressure_64__L174,regs_pressure_64,regs_pressure,174,s_waitcnt vmcnt(31),vmcnt,32,32,0,0,0,load_bearing,match
regs_pressure_64__L176,regs_pressure_64,regs_pressure,176,s_waitcnt vmcnt(30),vmcnt,31,31,0,0,0,load_bearing,match
regs_pressure_64__L179,regs_pressure_64,regs_pressure,179,s_waitcnt vmcnt(29),vmcnt,30,30,0,0,0,load_bearing,match
regs_pressure_64__L181,regs_pressure_64,regs_pressure,181,s_waitcnt vmcnt(28),vmcnt,29,29,0,0,0,load_bearing,match
regs_pressure_64__L184,regs_pressure_64,regs_pressure,184,s_waitcnt vmcnt(27),vmcnt,28,28,0,0,0,load_bearing,match
regs_pressure_64__L186,regs_pressure_64,regs_pressure,186,s_waitcnt vmcnt(26),vmcnt,27,27,0,0,0,load_bearing,match
regs_pressure_64__L189,regs_pressure_64,regs_pressure,189,s_waitcnt vmcnt(25),vmcnt,26,26,0,0,0,load_bearing,match
regs_pressure_64__L191,regs_pressure_64,regs_pressure,191,s_waitcnt vmcnt(24),vmcnt,25,25,0,0,0,load_bearing,match
regs_pressure_64__L194,regs_pressure_64,regs_pressure,194,s_waitcnt vmcnt(23),vmcnt,24,24,0,0,0,load_bearing,match
regs_pressure_64__L196,regs_pressure_64,regs_pressure,196,s_waitcnt vmcnt(22),vmcnt,23,23,0,0,0,load_bearing,match
regs_pressure_64__L199,regs_pressure_64,regs_pressure,199,s_waitcnt vmcnt(21),vmcnt,22,22,0,0,0,load_bearing,match
regs_pressure_64__L201,regs_pressure_64,regs_pressure,201,s_waitcnt vmcnt(20),vmcnt,21,21,0,0,0,load_bearing,match
regs_pressure_64__L204,regs_pressure_64,regs_pressure,204,s_waitcnt vmcnt(19),vmcnt,20,20,0,0,0,load_bearing,match
regs_pressure_64__L206,regs_pressure_64,regs_pressure,206,s_waitcnt vmcnt(18),vmcnt,19,19,0,0,0,load_bearing,match
regs_pressure_64__L209,regs_pressure_64,regs_pressure,209,s_waitcnt vmcnt(17),vmcnt,18,18,0,0,0,load_bearing,match
regs_pressure_64__L211,regs_pressure_64,regs_pressure,211,s_waitcnt vmcnt(16),vmcnt,17,17,0,0,0,load_bearing,match
regs_pressure_64__L214,regs_pressure_64,regs_pressure,214,s_waitcnt vmcnt(15),vmcnt,16,16,0,0,0,load_bearing,match
regs_pressure_64__L216,regs_pressure_64,regs_pressure,216,s_waitcnt vmcnt(14),vmcnt,15,15,0,0,0,load_bearing,match
regs_pressure_64__L219,regs_pressure_64,regs_pressure,219,s_waitcnt vmcnt(13),vmcnt,14,14,0,0,0,load_bearing,match
regs_pressure_64__L221,regs_pressure_64,regs_pressure,221,s_waitcnt vmcnt(12),vmcnt,13,13,0,0,0,load_bearing,match
regs_pressure_64__L224,regs_pressure_64,regs_pressure,224,s_waitcnt vmcnt(11),vmcnt,12,12,0,0,0,load_bearing,match
regs_pressure_64__L226,regs_pressure_64,regs_pressure,226,s_waitcnt vmcnt(10),vmcnt,11,11,0,0,0,load_bearing,match
regs_pressure_64__L229,regs_pressure_64,regs_pressure,229,s_waitcnt vmcnt(9),vmcnt,10,10,0,0,0,load_bearing,match
regs_pressure_64__L231,regs_pressure_64,regs_pressure,231,s_waitcnt vmcnt(8),vmcnt,9,9,0,0,0,load_bearing,match
regs_pressure_64__L234,regs_pressure_64,regs_pressure,234,s_waitcnt vmcnt(7),vmcnt,8,8,0,0,0,load_bearing,match
regs_pressure_64__L236,regs_pressure_64,regs_pressure,236,s_waitcnt vmcnt(6),vmcnt,7,7,0,0,0,load_bearing,match
regs_pressure_64__L239,regs_pressure_64,regs_pressure,239,s_waitcnt vmcnt(5),vmcnt,6,6,0,0,0,load_bearing,match
regs_pressure_64__L241,regs_pressure_64,regs_pressure,241,s_waitcnt vmcnt(4),vmcnt,5,5,0,0,0,load_bearing,match
regs_pressure_64__L244,regs_pressure_64,regs_pressure,244,s_waitcnt vmcnt(3),vmcnt,4,4,0,0,0,load_bearing,match
regs_pressure_64__L246,regs_pressure_64,regs_pressure,246,s_waitcnt vmcnt(2),vmcnt,3,3,0,0,0,load_bearing,match
regs_pressure_64__L249,regs_pressure_64,regs_pressure,249,s_waitcnt vmcnt(1),vmcnt,2,2,0,0,0,load_bearing,match
regs_pressure_64__L251,regs_pressure_64,regs_pressure,251,s_waitcnt vmcnt(0),vmcnt,1,1,0,0,0,load_bearing,match
rmw_add_c0x2A__L15,rmw_add_c0x2A,rmw,15,s_waitcnt lgkmcnt(0),lgkmcnt,0,0,2,0,0,load_bearing,divergent
rmw_add_c0x2A__L26,rmw_add_c0x2A,rmw,26,s_waitcnt vmcnt(0),vmcnt,1,1,0,0,0,load_bearing,divergent
rmw_add_c1__L15,rmw_add_c1,rmw,15,s_waitcnt lgkmcnt(0),lgkmcnt,0,0,2,0,0,load_bearing,divergent
rmw_add_c1__L26,rmw_add_c1,rmw,26,s_waitcnt vmcnt(0),vmcnt,1,1,0,0,0,load_bearing,divergent
rmw_add_c7__L15,rmw_add_c7,rmw,15,s_waitcnt lgkmcnt(0),lgkmcnt,0,0,2,0,0,load_bearing,divergent
rmw_add_c7__L26,rmw_add_c7,rmw,26,s_waitcnt vmcnt(0),vmcnt,1,1,0,0,0,load_bearing,divergent
rmw_and_c0x2A__L15,rmw_and_c0x2A,rmw,15,s_waitcnt lgkmcnt(0),lgkmcnt,0,0,2,0,0,load_bearing,divergent
rmw_and_c0x2A__L26,rmw_and_c0x2A,rmw,26,s_waitcnt vmcnt(0),vmcnt,1,1,0,0,0,load_bearing,divergent
rmw_and_c1__L15,rmw_and_c1,rmw,15,s_waitcnt lgkmcnt(0),lgkmcnt,0,0,2,0,0,load_bearing,divergent
rmw_and_c1__L26,rmw_and_c1,rmw,26,s_waitcnt vmcnt(0),vmcnt,1,1,0,0,0,load_bearing,divergent
rmw_and_c7__L15,rmw_and_c7,rmw,15,s_waitcnt lgkmcnt(0),lgkmcnt,0,0,2,0,0,load_bearing,divergent
rmw_and_c7__L26,rmw_and_c7,rmw,26,s_waitcnt vmcnt(0),vmcnt,1,1,0,0,0,load_bearing,divergent
rmw_idx_add_c0x2A_i0__L15,rmw_idx_add_c0x2A_i0,rmw_idx,15,s_waitcnt lgkmcnt(0),lgkmcnt,0,0,1,0,0,load_bearing,divergent
rmw_idx_add_c0x2A_i0__L17,rmw_idx_add_c0x2A_i0,rmw_idx,17,s_waitcnt vmcnt(0),vmcnt,1,1,0,0,0,load_bearing,divergent
rmw_idx_add_c0x2A_i1__L15,rmw_idx_add_c0x2A_i1,rmw_idx,15,s_waitcnt lgkmcnt(0),lgkmcnt,0,0,1,0,0,load_bearing,divergent
rmw_idx_add_c0x2A_i1__L17,rmw_idx_add_c0x2A_i1,rmw_idx,17,s_waitcnt vmcnt(0),vmcnt,1,1,0,0,0,load_bearing,divergent
rmw_idx_add_c0x2A_i8__L15,rmw_idx_add_c0x2A_i8,rmw_idx,15,s_waitcnt lgkmcnt(0),lgkmcnt,0,0,1,0,0,load_bearing,divergent
rmw_idx_add_c0x2A_i8__L17,rmw_idx_add_c0x2A_i8,rmw_idx,17,s_waitcnt vmcnt(0),vmcnt,1,1,0,0,0,load_bearing,divergent
rmw_idx_add_c1_i0__L15,rmw_idx_add_c1_i0,rmw_idx,15,s_waitcnt lgkmcnt(0),lgkmcnt,0,0,1,0,0,load_bearing,divergent
rmw_idx_add_c1_i0__L17,rmw_idx_add_c1_i0,rmw_idx,17,s_waitcnt vmcnt(0),vmcnt,1,1,0,0,0,load_bearing,divergent
rmw_idx_add_c1_i1__L15,rmw_idx_add_c1_i1,rmw_idx,15,s_waitcnt lgkmcnt(0),lgkmcnt,0,0,1,0,0,load_bearing,divergent
rmw_idx_add_c1_i1__L17,rmw_idx_add_c1_i1,rmw_idx,17,s_waitcnt vmcnt(0),vmcnt,1,1,0,0,0,load_bearing,divergent
rmw_idx_add_c1_i8__L15,rmw_idx_add_c1_i8,rmw_idx,15,s_waitcnt lgkmcnt(0),lgkmcnt,0,0,1,0,0,load_bearing,divergent
rmw_idx_add_c1_i8__L17,rmw_idx_add_c1_i8,rmw_idx,17,s_waitcnt vmcnt(0),vmcnt,1,1,0,0,0,load_bearing,divergent
rmw_idx_xor_c0x2A_i0__L15,rmw_idx_xor_c0x2A_i0,rmw_idx,15,s_waitcnt lgkmcnt(0),lgkmcnt,0,0,1,0,0,load_bearing,divergent
rmw_idx_xor_c0x2A_i0__L17,rmw_idx_xor_c0x2A_i0,rmw_idx,17,s_waitcnt vmcnt(0),vmcnt,1,1,0,0,0,load_bearing,divergent
rmw_idx_xor_c0x2A_i1__L15,rmw_idx_xor_c0x2A_i1,rmw_idx,15,s_waitcnt lgkmcnt(0),lgkmcnt,0,0,1,0,0,load_bearing,divergent
rmw_idx_xor_c0x2A_i1__L17,rmw_idx_xor_c0x2A_i1,rmw_idx,17,s_waitcnt vmcnt(0),vmcnt,1,1,0,0,0,load_bearing,divergent
rmw_idx_xor_c0x2A_i8__L15,rmw_idx_xor_c0x2A_i8,rmw_idx,15,s_waitcnt lgkmcnt(0),lgkmcnt,0,0,1,0,0,load_bearing,divergent
rmw_idx_xor_c0x2A_i8__L17,rmw_idx_xor_c0x2A_i8,rmw_idx,17,s_waitcnt vmcnt(0),vmcnt,1,1,0,0,0,load_bearing,divergent
rmw_idx_xor_c1_i0__L15,rmw_idx_xor_c1_i0,rmw_idx,15,s_waitcnt lgkmcnt(0),lgkmcnt,0,0,1,0,0,load_bearing,divergent
rmw_idx_xor_c1_i0__L17,rmw_idx_xor_c1_i0,rmw_idx,17,s_waitcnt vmcnt(0),vmcnt,1,1,0,0,0,load_bearing,divergent
rmw_idx_xor_c1_i1__L15,rmw_idx_xor_c1_i1,rmw_idx,15,s_waitcnt lgkmcnt(0),lgkmcnt,0,0,1,0,0,load_bearing,divergent
rmw_idx_xor_c1_i1__L17,rmw_idx_xor_c1_i1,rmw_idx,17,s_waitcnt vmcnt(0),vmcnt,1,1,0,0,0,load_bearing,divergent
rmw_idx_xor_c1_i8__L15,rmw_idx_xor_c1_i8,rmw_idx,15,s_waitcnt lgkmcnt(0),lgkmcnt,0,0,1,0,0,load_bearing,divergent
rmw_idx_xor_c1_i8__L17,rmw_idx_xor_c1_i8,rmw_idx,17,s_waitcnt vmcnt(0),vmcnt,1,1,0,0,0,load_bearing,divergent
rmw_mul_c0x2A__L15,rmw_mul_c0x2A,rmw,15,s_waitcnt lgkmcnt(0),lgkmcnt,0,0,2,0,0,load_bearing,divergent
rmw_mul_c0x2A__L26,rmw_mul_c0x2A,rmw,26,s_waitcnt vmcnt(0),vmcnt,1,1,0,0,0,load_bearing,divergent
rmw_mul_c0xDEAD__L15,rmw_mul_c0xDEAD,rmw,15,s_waitcnt lgkmcnt(0),lgkmcnt,0,0,2,0,0,load_bearing,divergent
rmw_mul_c0xDEAD__L26,rmw_mul_c0xDEAD,rmw,26,s_waitcnt vmcnt(0),vmcnt,1,1,0,0,0,load_bearing,divergent
rmw_mul_c1__L15,rmw_mul_c1,rmw,15,s_waitcnt lgkmcnt(0),lgkmcnt,0,0,2,0,0,load_bearing,divergent
rmw_mul_c1__L26,rmw_mul_c1,rmw,26,s_waitcnt vmcnt(0),vmcnt,1,1,0,0,0,load_bearing,divergent
rmw_mul_c7__L15,rmw_mul_c7,rmw,15,s_waitcnt lgkmcnt(0),lgkmcnt,0,0,2,0,0,load_bearing,divergent
rmw_mul_c7__L26,rmw_mul_c7,rmw,26,s_waitcnt vmcnt(0),vmcnt,1,1,0,0,0,load_bearing,divergent
rmw_or_c0x2A__L15,rmw_or_c0x2A,rmw,15,s_waitcnt lgkmcnt(0),lgkmcnt,0,0,2,0,0,load_bearing,divergent
rmw_or_c0x2A__L26,rmw_or_c0x2A,rmw,26,s_waitcnt vmcnt(0),vmcnt,1,1,0,0,0,load_bearing,divergent
rmw_or_c1__L15,rmw_or_c1,rmw,15,s_waitcnt lgkmcnt(0),lgkmcnt,0,0,2,0,0,load_bearing,divergent
rmw_or_c1__L26,rmw_or_c1,rmw,26,s_waitcnt vmcnt(0),vmcnt,1,1,0,0,0,load_bearing,divergent
rmw_or_c7__L15,rmw_or_c7,rmw,15,s_waitcnt lgkmcnt(0),lgkmcnt,0,0,2,0,0,load_bearing,divergent
rmw_or_c7__L26,rmw_or_c7,rmw,26,s_waitcnt vmcnt(0),vmcnt,1,1,0,0,0,load_bearing,divergent
rmw_sub_c1__L15,rmw_sub_c1,rmw,15,s_waitcnt lgkmcnt(0),lgkmcnt,0,0,2,0,0,load_bearing,divergent
rmw_sub_c1__L26,rmw_sub_c1,rmw,26,s_waitcnt vmcnt(0),vmcnt,1,1,0,0,0,load_bearing,divergent
rmw_sub_c7__L15,rmw_sub_c7,rmw,15,s_waitcnt lgkmcnt(0),lgkmcnt,0,0,2,0,0,load_bearing,divergent
rmw_sub_c7__L26,rmw_sub_c7,rmw,26,s_waitcnt vmcnt(0),vmcnt,1,1,0,0,0,load_bearing,divergent
rmw_xor_c0x2A__L15,rmw_xor_c0x2A,rmw,15,s_waitcnt lgkmcnt(0),lgkmcnt,0,0,2,0,0,load_bearing,divergent
rmw_xor_c0x2A__L26,rmw_xor_c0x2A,rmw,26,s_waitcnt vmcnt(0),vmcnt,1,1,0,0,0,load_bearing,divergent
rmw_xor_c1__L15,rmw_xor_c1,rmw,15,s_waitcnt lgkmcnt(0),lgkmcnt,0,0,2,0,0,load_bearing,divergent
rmw_xor_c1__L26,rmw_xor_c1,rmw,26,s_waitcnt vmcnt(0),vmcnt,1,1,0,0,0,load_bearing,divergent
rmw_xor_c7__L15,rmw_xor_c7,rmw,15,s_waitcnt lgkmcnt(0),lgkmcnt,0,0,2,0,0,load_bearing,divergent
rmw_xor_c7__L26,rmw_xor_c7,rmw,26,s_waitcnt vmcnt(0),vmcnt,1,1,0,0,0,load_bearing,divergent
store_chain_32__L105,store_chain_32,store_chain,105,s_waitcnt lgkmcnt(0),lgkmcnt,0,0,4,0,15,load_bearing,match
store_chain_64__L99,store_chain_64,store_chain,99,s_waitcnt lgkmcnt(0),lgkmcnt,0,0,6,0,0,load_bearing,match
store_then_load__L15,store_then_load,store_then_load,15,s_waitcnt lgkmcnt(0),lgkmcnt,0,0,2,0,0,load_bearing,divergent
storeload_c0x2A_c1__L15,storeload_c0x2A_c1,store_reload,15,s_waitcnt lgkmcnt(0),lgkmcnt,0,0,2,0,0,load_bearing,divergent
storeload_c0x2A_c7__L15,storeload_c0x2A_c7,store_reload,15,s_waitcnt lgkmcnt(0),lgkmcnt,0,0,2,0,0,load_bearing,divergent
storeload_c0xDEAD_c1__L15,storeload_c0xDEAD_c1,store_reload,15,s_waitcnt lgkmcnt(0),lgkmcnt,0,0,2,0,0,load_bearing,divergent
storeload_c0xDEAD_c7__L15,storeload_c0xDEAD_c7,store_reload,15,s_waitcnt lgkmcnt(0),lgkmcnt,0,0,2,0,0,load_bearing,divergent
storeload_c1_c1__L15,storeload_c1_c1,store_reload,15,s_waitcnt lgkmcnt(0),lgkmcnt,0,0,2,0,0,load_bearing,divergent
storeload_c1_c7__L15,storeload_c1_c7,store_reload,15,s_waitcnt lgkmcnt(0),lgkmcnt,0,0,2,0,0,load_bearing,divergent
two_buf_add__L33,two_buf_add,two_buf,33,s_waitcnt vmcnt(0),vmcnt,2,2,0,0,0,load_bearing,divergent
two_buf_and__L33,two_buf_and,two_buf,33,s_waitcnt vmcnt(0),vmcnt,2,2,0,0,0,load_bearing,divergent
two_buf_mul__L33,two_buf_mul,two_buf,33,s_waitcnt vmcnt(0),vmcnt,2,2,0,0,0,load_bearing,divergent
two_buf_or__L33,two_buf_or,two_buf,33,s_waitcnt vmcnt(0),vmcnt,2,2,0,0,0,load_bearing,divergent
two_buf_sub__L33,two_buf_sub,two_buf,33,s_waitcnt vmcnt(0),vmcnt,2,2,0,0,0,load_bearing,divergent
two_buf_xor__L33,two_buf_xor,two_buf,33,s_waitcnt vmcnt(0),vmcnt,2,2,0,0,0,load_bearing,divergent
